source,target
HDAC2,UBTF
HDAC2,HIST2H2AC
HDAC2,SIN3A
HDAC2,HIST2H3A
HIST2H3A,SMARCC1
HIST2H3A,IPO8
HIST2H3A,SMARCB1
HIST2H3A,SMARCA2
HIST2H3A,UBTF
HIST2H3A,HIST2H2AC
HIST2H3A,ASH2L
HIST2H3A,SIN3A
GNAI3,GNB2
GNAI3,GNAI2
GNAI3,CDC42
HIST2H2AC,LMNB1
HIST2H2AC,UBTF
HIST2H2AC,RSF1
HIST2H2AC,UBE2I
HIST2H2AC,MRE11
HIST2H2AC,SIN3A
HIST2H2AC,ASH2L
HIST2H2AC,SYNE2
HIST2H2AC,ACTB
LIMS1,ACTN1
SUGP1,PQBP1
SUGP1,CPSF3
SUGP1,SRSF4
SUGP1,DDX42
SUGP1,HNRNPA1
SUGP1,NUDT21
SUGP1,HNRNPD
SUGP1,HNRNPH1
SUGP1,PTBP1
SUGP1,EFTUD2
SUGP1,HNRNPA3
SUGP1,SRRM1
UBE2I,LMNB1
UBE2I,HDAC4
UBE2I,NUP50
UBE2I,CUL4B
UBE2I,MRE11
UBE2I,SYNE2
UBE2I,MDC1
CTTN,PACSIN3
CTTN,CDC42
CTTN,ARPC5
CTTN,PICALM
AP3B1,SNAPIN
AP3B1,PICALM
TNKS1BP1,EIF4G1
CRK,CDC42
CRK,FN1
CRK,MET
SDC4,FZD7
SDC4,FN1
SDC4,ACTN1
LEMD3,LMNB1
LEMD3,EMD
KCNJ2,GNB2
SOS2,CDC42
CPSF3,PQBP1
CPSF3,HNRNPA1
CPSF3,NUDT21
CPSF3,HNRNPH1
CPSF3,SRSF4
CPSF3,SYMPK
CPSF3,HNRNPU
CPSF3,HNRNPA3
CPSF3,EFTUD2
CPSF3,ZC3H11A
CPSF3,SRRM1
CPSF3,NUP50
CPSF3,DDX42
CPSF3,HNRNPD
CPSF3,PTBP1
RFC2,CUL4B
RFC2,MRE11
RFC2,POLD1
RFC2,POLA2
RFC2,RFC5
IFT52,GLI2
TPM4,TPM1
TPM4,ACTC1
TPM4,TMOD3
RFC5,POLA2
RFC5,MRE11
RFC5,CUL4B
RFC5,POLD1
SRRM1,PQBP1
SRRM1,HNRNPU
SRRM1,NUDT21
SRRM1,HNRNPD
SRRM1,NUP50
SRRM1,DDX42
SRRM1,HNRNPA1
SRRM1,SRSF4
SRRM1,HNRNPH1
SRRM1,HNRNPA3
SRRM1,PTBP1
SRRM1,EFTUD2
SRRM1,ZC3H11A
SMARCB1,SMARCC1
SMARCB1,ARID1A
SMARCB1,SMARCA2
SMARCB1,ACTB
HNRNPH1,PQBP1
HNRNPH1,HNRNPU
HNRNPH1,NUDT21
HNRNPH1,HNRNPD
HNRNPH1,HNRNPA1
HNRNPH1,DDX42
HNRNPH1,SRSF4
HNRNPH1,PTBP1
HNRNPH1,EFTUD2
HNRNPH1,HNRNPA3
SMARCA2,SMARCC1
SMARCA2,CEBPA
SMARCA2,ARID1A
ACTB,SMARCC1
ACTB,PFDN1
ACTB,CDC42
ACTB,ARID1A
ACTB,FMNL3
ACTB,ARPC5
ACTB,ACTN1
ACTB,CUL4B
SEMA4D,CDC42
SEMA4D,MET
CTDNEP1,PPP2R2A
SIN3A,HDAC4
SIN3A,CTBP1
KIF4A,ARCN1
KIF4A,KIF5B
KIF4A,COPG1
MRE11,CTBP1
MRE11,MDC1
MRE11,POLD1
ACTN1,ITGB4
ACTN1,LGALS3BP
ACTN1,TPM1
ACTN1,CAPN1
ACTN1,FN1
ACTN1,VEGFA
NUP50,IPO8
NUP50,ZC3H11A
NUP50,SRSF4
NUP50,SLBP
HNRNPA1,PQBP1
HNRNPA1,HNRNPU
HNRNPA1,NUDT21
HNRNPA1,HNRNPD
HNRNPA1,HNRNPA3
HNRNPA1,DDX42
HNRNPA1,PTBP1
HNRNPA1,EFTUD2
HNRNPA1,SRSF4
SNAPIN,PICALM
RPRD2,CDK9
SMARCC1,ARID1A
MCM6,ORC3
MCM6,RRM1
MCM6,POLA2
ARCN1,COPG1
ARCN1,KIF5B
EFTUD2,PQBP1
EFTUD2,HNRNPU
EFTUD2,NUDT21
EFTUD2,HNRNPD
EFTUD2,PTBP1
EFTUD2,SRSF4
EFTUD2,DDX42
EFTUD2,HNRNPA3
EFTUD2,SNRNP35
ARHGAP29,CDC42
ITGB4,ITGA3
ITGB4,ITGA6
ITGB4,MET
ACTC1,TPM1
POLA2,ORC3
POLA2,POLD1
POLA2,RRM1
FGFR2,VEGFA
TMOD3,TPM1
ARPC5,CDC42
ARPC5,PICALM
PPP2R2A,EIF4G1
EIF1AX,EIF4G1
CDH2,CDC42
CDH2,GJA1
CDH2,KIF5B
CDH2,MET
NRP1,VEGFA
EMD,LMNB1
EMD,SYNE2
ZC3H11A,NUDT21
ZC3H11A,SRSF4
COPG1,KIF5B
PTBP1,HNRNPU
PTBP1,NUDT21
PTBP1,HNRNPD
PTBP1,EIF4G1
PTBP1,DDX42
PTBP1,SRSF4
PTBP1,HNRNPA3
SNRNP35,DDX42
HNRNPD,PQBP1
HNRNPD,HNRNPU
HNRNPD,NUDT21
HNRNPD,SRSF4
HNRNPD,HNRNPA3
HNRNPD,DDX42
ITGA6,MET
SRSF4,PQBP1
SRSF4,HNRNPU
SRSF4,NUDT21
SRSF4,HNRNPA3
SRSF4,DDX42
PQBP1,DDX42
PQBP1,NUDT21
PQBP1,HNRNPU
PQBP1,HNRNPA3
PSME1,GLI2
CDK9,CDK14
CDK9,MDC1
POLD1,MSH6
POLD1,CUL4B
FN1,ITGA3
FN1,LGALS3BP
FN1,VEGFA
DDX42,HNRNPU
DDX42,NUDT21
DDX42,HNRNPA3
HIF3A,VEGFA
PAX3,MET
PICALM,PACSIN3
GNAI2,GNB2
HNRNPU,NUDT21
HNRNPU,HNRNPA3
LMNB1,SYNE2
VEGFA,LGALS3BP
VEGFA,MET
NUDT21,HNRNPA3
MET,CDC42
KIF5B,CDC42
CDC42,MAP4K2
CDC42,FGD4
