source,target
PRPF40A,EFTUD2
MCM4,NCAPG
MCM4,ORC3
MCM4,POLA2
MCM4,MCM6
PPP2R2A,CTDNEP1
PPP2R2A,EIF4G1
TCF7L2,JUP
TCF7L2,CTBP2
TCF7L2,HIST3H3
TCF7L2,HIST2H3A
TCF7L2,HDAC2
CPSF3,SRSF9
CPSF3,SRSF6
CPSF3,HNRNPA1
CPSF3,NUDT21
CPSF3,HNRNPH1
CPSF3,SRSF4
CPSF3,SRSF7
CPSF3,SYMPK
CPSF3,HNRNPU
CPSF3,CSTF3
CPSF3,EFTUD2
CPSF3,NUP50
CPSF3,DDX42
CPSF3,HNRNPD
CPSF3,PTBP1
AP1M1,AP3B1
AP1M1,RAB5C
AP1M1,AP1B1
AP1M1,PICALM
EIF4E,EIF4G1
EIF4E,NUP50
EIF4E,PTBP1
EIF4E,EIF1AX
RFC2,CUL4B
RFC2,MRE11
RFC2,POLA2
RFC2,RFC5
PLS3,ACTB
SOS2,CDC42
PARVA,LIMS1
TPM4,TPM1
TPM4,ACTC1
TPM4,TMOD3
TPM4,TPM3
TPM4,TPM2
HDAC2,HDAC4
HDAC2,SMARCA2
HDAC2,UBTF
HDAC2,CTBP2
HDAC2,SP1
HDAC2,BRPF3
HDAC2,SIN3A
HDAC2,HIST2H3A
HNRNPD,SRSF9
HNRNPD,SRSF6
HNRNPD,HNRNPU
HNRNPD,NUDT21
HNRNPD,HNRNPA1
HNRNPD,HNRNPH1
HNRNPD,SRSF4
HNRNPD,SRSF7
HNRNPD,TRA2B
HNRNPD,CSTF3
HNRNPD,DDX42
HNRNPD,PTBP1
HNRNPD,EFTUD2
JUP,CDH2
SMARCB1,SMARCC1
SMARCB1,CDK4
SMARCB1,SMARCA2
SMARCB1,HIST2H3A
SMARCB1,ACTB
KDELR1,COPB1
KDELR1,ARCN1
KDELR1,COPG1
GNAI2,GNB2
DOLPP1,RPN2
AGRN,ITGA3
AGRN,ITGA1
AGRN,CDC42
AGRN,ACTA1
AGRN,UTRN
AGRN,ITGA6
FANCI,RFC5
PFDN1,ACTB
SEMA4D,CDC42
SEMA4D,MET
SEMA4D,PLXNB2
ACTA1,CAPN1
ACTA1,CDC42
ACTA1,GATA4
ACTA1,TPM2
ACTA1,UTRN
ACTA1,TPM3
CDH2,CDC42
CDH2,MET
CDH2,MEF2A
ARHGAP29,CDC42
SSR1,RPN2
TRA2B,SRSF9
TRA2B,SRSF6
TRA2B,HNRNPU
TRA2B,NUDT21
TRA2B,SRSF7
TRA2B,HNRNPA1
TRA2B,HNRNPH1
TRA2B,PTBP1
TRA2B,SRSF4
TRA2B,DDX42
TRA2B,EFTUD2
SYNE1,UBE2I
ACTC1,TPM1
ACTC1,TPM3
ACTC1,TPM2
MEF2A,CDC42
MEF2A,CAMK2G
MEF2A,GATA4
EFTUD2,SRSF9
EFTUD2,SRSF6
EFTUD2,HNRNPU
EFTUD2,NUDT21
EFTUD2,CSTF3
EFTUD2,SRSF7
EFTUD2,HNRNPA1
EFTUD2,HNRNPH1
EFTUD2,PTBP1
EFTUD2,SRSF4
EFTUD2,DDX42
SRSF9,SRSF6
SRSF9,HNRNPA1
SRSF9,NUDT21
SRSF9,HNRNPH1
SRSF9,SRSF4
SRSF9,SRSF7
SRSF9,DDX42
SRSF9,CSTF3
SRSF9,PTBP1
SRSF9,NUP50
SRSF9,HNRNPU
CRK,CDC42
CRK,FN1
CRK,MET
ACTB,SMARCC1
ACTB,CDC42
ACTB,FMNL3
ACTB,UCHL5
ACTB,ARPC5
ACTB,CUL4B
PICALM,AP3B1
PICALM,RAB5C
PICALM,AP1B1
PICALM,ARPC5
SRSF7,SRSF6
SRSF7,HNRNPU
SRSF7,NUDT21
SRSF7,CSTF3
SRSF7,DDX42
SRSF7,HNRNPA1
SRSF7,HNRNPH1
SRSF7,SRSF4
SRSF7,PTBP1
SRSF7,NUP50
SRF,HDAC4
SRF,GATA4
MET,ITGB4
MET,CDC42
MET,ITGA6
SIN3A,HDAC4
SIN3A,HIST2H3A
KCNJ2,GNB2
LGALS3BP,FN1
COPG1,COPB1
COPG1,ARCN1
COPG1,KIF4A
NUP50,SRSF6
NUP50,UBE2I
NUP50,SRSF4
CUL4B,UBE2I
CUL4B,RFC5
EIF4G1,PTBP1
EIF4G1,EIF1AX
AP3B1,AP1B1
AP3B1,RAB5C
UTRN,ITGA1
UTRN,SP1
ITGB4,ITGA3
ITGB4,FLNC
ITGB4,ITGA6
ITGA1,ITGA3
ITGA1,TPM1
ITGA1,CDC42
ITGA1,TPM2
ELP1,HIST2H3A
PTBP1,SRSF6
PTBP1,HNRNPU
PTBP1,NUDT21
PTBP1,CSTF3
PTBP1,HNRNPA1
PTBP1,HNRNPH1
PTBP1,DDX42
PTBP1,SRSF4
ORC3,MCM6
ORC3,POLA2
ASH2L,HIST2H3A
ASH2L,HIST3H3
CSTF3,SRSF6
CSTF3,SYMPK
CSTF3,NUDT21
CSTF3,DDX42
CSTF3,HNRNPA1
CSTF3,HNRNPH1
CSTF3,SRSF4
HNRNPA1,SRSF6
HNRNPA1,HNRNPU
HNRNPA1,NUDT21
HNRNPA1,DDX42
HNRNPA1,HNRNPH1
HNRNPA1,SRSF4
HNRNPH1,SRSF6
HNRNPH1,HNRNPU
HNRNPH1,NUDT21
HNRNPH1,DDX42
HNRNPH1,SRSF4
TPM3,TPM1
TPM3,TMOD3
TPM3,TPM2
TPM2,TPM1
TPM2,TMOD3
AP1B1,RAB5C
BRPF3,HIST2H3A
TPM1,TMOD3
MAP4K2,CDC42
PSME1,GLI2
PSME1,UCHL5
MCM6,POLA2
GATA4,HAND2
RAB5C,ARPC5
ARCN1,COPB1
ARCN1,KIF4A
KIF4A,COPB1
HIST3H3,CDK4
HIST3H3,UBE2I
HIST3H3,MRE11
HIST3H3,MDC1
FGD4,CDC42
CDC42,ARPC5
UBTF,HIST2H3A
HNRNPU,SRSF6
HNRNPU,DDX42
HNRNPU,NUDT21
HNRNPU,SRSF4
MRE11,UBE2I
MRE11,MDC1
MRE11,RFC5
CDK4,SMARCC1
CDK4,CDK14
CDK4,SMARCA2
CDK4,HIST2H3A
IFT52,GLI2
NUDT21,SRSF6
NUDT21,DDX42
NUDT21,SRSF4
POLA2,RFC5
HDAC4,UBE2I
ITGA3,FN1
SMARCA2,SMARCC1
SMARCA2,HIST2H3A
MDC1,UBE2I
DDX42,SRSF6
DDX42,SRSF4
SRSF4,SRSF6
SMARCA1,SMARCC1
SMARCC1,HIST2H3A
