source,target
GOLGA2,TRAPPC2
GOLGA2,DCTN4
DZIP3,KLHL20
DZIP3,RLIM
DZIP3,UBR1
DZIP3,RNF4
DZIP3,UBE3B
DZIP3,LRRC41
DZIP3,UBE2L3
DZIP3,ITCH
BAG2,HSPA8
BAG2,HSPA5
ARHGAP1,CDC42
RPL17,MRPS10
RPL17,SPCS1
RPL17,RPL27
RPL17,EIF2S1
RPL17,UPF1
RPL17,EIF4H
RPL17,RPS27A
RPL17,EIF4A2
RPL17,RPL14
RPL17,RPL9
RPL17,ETF1
RPL17,RPL5
EIF2S1,EIF2AK1
EIF2S1,RPL27
EIF2S1,RPS27A
EIF2S1,MYC
EIF2S1,RPL5
EIF2S1,EIF4G2
EIF2S1,RPL9
EIF2S1,EIF2B2
EIF2S1,RPL14
EIF2S1,EIF4A2
EIF2S1,EIF4H
RPRD2,TAF6
RPRD2,ZNF143
RPRD2,TAF8
ABCA1,PRKACB
ABCA1,TBL1XR1
ABCA1,CHD9
SMAD4,HSPA8
SMAD4,NR3C1
SMAD4,NUP153
SMAD4,SMAD7
SMAD4,SMURF2
SMAD4,KAT2B
SMAD4,RPS27A
SMAD4,STK11
SMAD4,RBBP7
SMAD4,SKI
SMAD4,PARP1
SMAD4,SIN3A
SMAD4,MYC
SMAD4,NEDD4L
SMAD4,UBC
SMAD4,BMPR2
TGOLN2,M6PR
TGOLN2,WASL
TGOLN2,HSPA8
TGOLN2,VAMP7
TGOLN2,GAK
TGOLN2,RAB5B
TGOLN2,SNAPIN
TGOLN2,OCRL
TGOLN2,STX16
TGOLN2,GOLGA1
TGOLN2,SNX9
TGOLN2,VTI1A
TGOLN2,AP1G1
TGOLN2,VPS53
TGOLN2,LDLR
TGOLN2,FCHO2
HMGB2,HMGB1
HMGB2,SET
HMGB2,H1F0
VTI1A,M6PR
VTI1A,VAMP7
VTI1A,STX16
VTI1A,GOLGA1
VTI1A,VPS53
VEGFA,CXCL8
VEGFA,PDGFB
VEGFA,FAM3C
VEGFA,QSOX1
VEGFA,CREB1
VEGFA,ACTN1
NUP35,HSPA8
NUP35,NUP153
NUP35,NUP188
NUP35,RANGAP1
NUP35,SRSF2
NUP35,DDX39B
NUP35,NUP62
NUP35,NPM1
CBX3,HIST2H3A
CBX3,RBBP7
ATIC,ADSL
ATIC,DHFR
ATIC,PFAS
ATIC,ITPA
CYCS,UQCRC1
CYCS,PPP3R1
CYCS,COX6B1
CYCS,PPP1R12A
CYCS,YY1
CYCS,VDAC1
MCL1,PMAIP1
MCL1,E2F1
MCL1,BCL2L11
SUFU,RPS27A
SUFU,UBC
SUFU,SIN3A
SUFU,PRKACB
SUFU,CSNK1A1
SUFU,RBBP7
HSPA8,M6PR
HSPA8,PAPOLA
HSPA8,WASL
HSPA8,HNRNPR
HSPA8,RPS27A
HSPA8,LDLR
HSPA8,SNX9
HSPA8,AP1G1
HSPA8,SRSF2
HSPA8,NUP153
HSPA8,PLRG1
HSPA8,DNAJB9
HSPA8,UBC
HSPA8,VAMP7
HSPA8,PRPF4
HSPA8,DDX46
HSPA8,ELAVL1
HSPA8,RAB5B
HSPA8,HNRNPUL1
HSPA8,DNAJB6
HSPA8,GRPEL2
HSPA8,DNAJB4
HSPA8,ARPC2
HSPA8,HSPA5
HSPA8,NUP62
HSPA8,SF3B3
HSPA8,PUF60
HSPA8,AP2A2
HSPA8,SUGP1
HSPA8,GAK
HSPA8,OCRL
HSPA8,PCBP2
HSPA8,DNAJC10
HSPA8,DNAJC5
HSPA8,HIP1
HSPA8,SF3B2
RFC3,REV1
RFC3,RPS27A
RFC3,YWHAZ
RFC3,UBC
RFC3,PRIM1
RFC3,REV3L
RFC3,PARP1
RFC3,RPA2
RFC3,GTF2H3
NUP153,RANGAP1
NUP153,NUP188
NUP153,KPNA2
NUP153,SRSF2
NUP153,DDX39B
NUP153,HSPA5
NUP153,NUP62
NUP153,NPM1
RORA,CLOCK
RORA,NPAS2
RORA,CPT1A
PKD2,EXOC4
MKNK2,MAPK1
CRK,CDC42
CRK,PDGFB
GOT2,ACLY
GOT2,GLUD1
ACLY,ADSL
ACLY,SUCLA2
ACLY,PDHB
ACLY,PFAS
ACLY,GLUD1
PPP1R12A,PPP3R1
PRKAR1A,MAPK1
PRKAR1A,CREB1
PRKAR1A,PRKACB
PRKAR1A,IFT140
PRKAR1A,GNAS
UBC,KLHL20
UBC,NFKBIA
UBC,UBOX5
UBC,WASL
UBC,MFN2
UBC,EPS15L1
UBC,TSG101
UBC,UBE2M
UBC,RLIM
UBC,KLB
UBC,REV1
UBC,ANAPC5
UBC,SMAD7
UBC,SMURF2
UBC,VAMP7
UBC,HUWE1
UBC,KAT2B
UBC,ASB1
UBC,VDAC1
UBC,RPS27A
UBC,SPOPL
UBC,USP21
UBC,UBR1
UBC,ARPC2
UBC,MAP2K1
UBC,CXCL8
UBC,TADA2B
UBC,CYLD
UBC,CDC42
UBC,GAK
UBC,RNF4
UBC,DVL3
UBC,UBE2O
UBC,FOXK1
UBC,USP16
UBC,FOXK2
UBC,HIP1
UBC,UBE3B
UBC,DYRK2
UBC,HIST1H2BJ
UBC,UBE2L3
UBC,TRIM32
UBC,FAAP24
UBC,SKI
UBC,RNF19B
UBC,LDLR
UBC,SNX9
UBC,PARP1
UBC,HIST3H2A
UBC,PSMD13
UBC,CSNK1A1
UBC,FCHO2
UBC,ARHGEF7
UBC,REV3L
UBC,RAB5B
UBC,AP2A2
UBC,BAP1
UBC,ITCH
UBC,NSD2
UBC,IRAK1
UBC,XIAP
UBC,CDC16
UBC,RPA2
UBC,GTF2H3
UBC,OCRL
UBC,HIST2H3A
UBC,NEDD4L
UBC,ANAPC7
UBC,CRY2
YY1,FOXK2
YY1,NCOA3
YY1,BAP1
YY1,MYC
YY1,HIST2H3A
YY1,HIST1H2BJ
YY1,ACTB
YY1,RBBP7
YY1,FOXK1
YY1,KAT2B
SIN3A,BRMS1L
SIN3A,TRIM28
SIN3A,ARID4B
SIN3A,MXD1
SIN3A,ZNF217
SIN3A,MORF4L1
SIN3A,HIST1H2BJ
SIN3A,MYC
SIN3A,HIST2H3A
SIN3A,RBBP7
SIN3A,TBL1XR1
SIN3A,CHD9
SIN3A,SKI
ANAPC5,KLHL20
ANAPC5,UBOX5
ANAPC5,HIST2H3A
ANAPC5,SMURF2
ANAPC5,NEDD4L
ANAPC5,HUWE1
ANAPC5,ANAPC7
ANAPC5,RPS27A
ANAPC5,RNF19B
ANAPC5,UBE2L3
ANAPC5,PSMD13
ANAPC5,CDC16
ANAPC5,RNF4
ANAPC5,UBE3B
ANAPC5,ITCH
ZNF354B,TRIM28
HECA,UNKL
IRAK1,NFKBIA
IRAK1,RPS27A
IRAK1,TOLLIP
IRAK1,IRAK4
NUP58,NUP62
RPA2,REV1
RPA2,RPS27A
RPA2,YWHAZ
RPA2,HIST1H2BJ
RPA2,PRIM1
RPA2,REV3L
RPA2,PARP1
RPA2,FAAP24
RPA2,GTF2H3
BCL2L2,BCL2L11
SPTAN1,ARCN1
SPTAN1,SPTBN1
SPTAN1,DCTN1
SPTAN1,GBF1
SPTAN1,ACTN1
SPTAN1,DCTN4
BAP1,CBX8
BAP1,RPS27A
BAP1,FOXK1
BAP1,FOXK2
BAP1,HIST3H2A
BAP1,RBBP7
BAP1,PSMD13
BAP1,PHC3
TRAPPC2,TRAPPC10
TRAPPC2,SEC23A
TRAPPC2,SEC16A
SUPT5H,MRPS10
SUPT5H,MLLT1
SUPT5H,ELP1
SUPT5H,GTF2H3
MFN2,RPS27A
MFN2,VDAC1
MFN2,DNM1L
RIF1,NSD2
RIF1,HIST1H2BJ
ABR,CDC42
RPS27A,KLHL20
RPS27A,NFKBIA
RPS27A,UBOX5
RPS27A,SPCS1
RPS27A,EPS15L1
RPS27A,TSG101
RPS27A,UBE2M
RPS27A,RLIM
RPS27A,RPL27
RPS27A,KLB
RPS27A,REV1
RPS27A,SMAD7
RPS27A,SMURF2
RPS27A,VAMP7
RPS27A,UPF1
RPS27A,HUWE1
RPS27A,KAT2B
RPS27A,ASB1
RPS27A,VDAC1
RPS27A,EIF4H
RPS27A,NOB1
RPS27A,EIF4A2
RPS27A,USP16
RPS27A,AP2A2
RPS27A,ITCH
RPS27A,GTF2H3
RPS27A,GAK
RPS27A,OCRL
RPS27A,HIST2H3A
RPS27A,NEDD4L
RPS27A,CRY2
RPS27A,ANAPC7
RPS27A,NSD2
RPS27A,FOXK1
RPS27A,CYLD
RPS27A,RPL9
RPS27A,UBE3B
RPS27A,DYRK2
RPS27A,RPL5
RPS27A,UNKL
RPS27A,DVL3
RPS27A,SPOPL
RPS27A,FAAP24
RPS27A,SKI
RPS27A,RNF19B
RPS27A,UBE2L3
RPS27A,PARP1
RPS27A,HIST3H2A
RPS27A,PSMD13
RPS27A,CSNK1A1
RPS27A,FCHO2
RPS27A,ARHGEF7
RPS27A,REV3L
RPS27A,RAB5B
RPS27A,UBR1
RPS27A,RPL14
RPS27A,ARPC2
RPS27A,CXCL8
RPS27A,FOXK2
RPS27A,HIP1
RPS27A,CDC42
RPS27A,XIAP
RPS27A,TADA2B
RPS27A,USP21
RPS27A,UBE2O
RPS27A,HIST1H2BJ
RPS27A,MAP2K1
RPS27A,UBE2Q1
RPS27A,ETF1
RPS27A,CDC16
ITCH,KLHL20
ITCH,UBOX5
ITCH,UBE2M
ITCH,RLIM
ITCH,SMURF2
ITCH,HUWE1
ITCH,ASB1
ITCH,UBR1
ITCH,UBE2Q1
ITCH,RNF4
ITCH,UBE2O
ITCH,UBE3B
ITCH,UBE2L3
ITCH,CDC16
ITCH,PCBP2
ITCH,RNF19B
ITCH,PSMD13
ITCH,NEDD4L
ITCH,MAVS
TBL1XR1,KAT2B
TBL1XR1,HIST1H2BJ
TBL1XR1,HIST3H2A
TBL1XR1,HIST2H3A
TBL1XR1,CHD9
TBL1XR1,TCF7L2
PAPOLA,HNRNPR
PAPOLA,SRSF2
PAPOLA,ELAVL1
PAPOLA,DDX39B
PAPOLA,HNRNPUL1
PAPOLA,PCBP2
PAPOLA,SF3B2
PAPOLA,PLRG1
PAPOLA,PRPF4
PAPOLA,DDX46
PAPOLA,SF3B3
PAPOLA,PUF60
PAPOLA,SUGP1
SKI,TRIM28
SKI,SMURF2
SKI,MYC
ZNF143,TAF8
ZNF143,POLR3F
ZNF143,CRCP
ZNF143,TAF6
ITGB8,ITGA2
PPP3R1,YWHAZ
CRCP,POLR3F
IFT140,PRKACB
CSDE1,MYC
MORF4L1,ZNF217
MORF4L1,HIST3H2A
MORF4L1,ACTB
MORF4L1,RBBP7
CNOT1,EIF4A2
CHD9,CPT1A
CHD9,ACSL1
CHD9,NPAS2
DNAJB4,HSPA5
DNAJB9,HSPA5
REST,HIST1H2BJ
REST,HIST3H2A
REST,HIST2H3A
SIK1,STK11
SIK1,YWHAZ
B2M,IRF1
B2M,CANX
B2M,HSPA5
B2M,GBP3
PFDN2,CCT8
PFDN2,ACTB
M6PR,STX16
M6PR,VAMP7
M6PR,GAK
M6PR,AP1G1
M6PR,OCRL
M6PR,WASL
M6PR,RAB5B
M6PR,ARPC2
M6PR,VPS53
M6PR,LDLR
M6PR,SNX9
M6PR,FNBP1L
GABBR1,GNB4
GABBR1,GNB5
GABBR1,CXCL8
GABBR1,LPAR2
TAF4,KAT2B
TAF4,TAF6
TAF4,TAF8
OCRL,WASL
OCRL,VAMP7
OCRL,CDC42
OCRL,GAK
OCRL,HIP1
OCRL,PIP4K2C
OCRL,RAB5B
OCRL,AP1G1
OCRL,PIP4K2A
OCRL,SNX9
OCRL,LDLR
OCRL,AP2A2
NPM1,NUP62
NPM1,RBBP7
NPM1,MYC
NPM1,CENPQ
CAV1,CAV2
CAV1,WASL
CAV1,SMAD7
CAV1,E2F1
CAV1,CAVIN1
ITPA,PRIM1
ITPA,CMPK1
ITPA,POLR3F
ITPA,NME6
PAFAH1B1,PDS5A
PAFAH1B1,CDC42
PAFAH1B1,NDEL1
PAFAH1B1,RANGAP1
PAFAH1B1,BICD2
PAFAH1B1,SEPT2
PAFAH1B1,DCTN1
PAFAH1B1,CCP110
PAFAH1B1,VLDLR
PAFAH1B1,DCTN4
EIF4H,RPL27
EIF4H,PFAS
EIF4H,RPL14
EIF4H,EIF4A2
EIF4H,RPL9
EIF4H,RPL5
RPS6KA4,MAPK1
RPS6KA4,AP2A2
RPS6KA4,CREB1
ADSL,PFAS
ADSL,PDE4C
F2RL1,LPAR2
SIKE1,MAVS
PDS5A,SMC1A
PDS5A,RANGAP1
PDS5A,NDEL1
PDS5A,CENPQ
RPL5,MRPS10
RPL5,SPCS1
RPL5,RPL27
RPL5,UPF1
RPL5,EIF4A2
RPL5,RPL14
RPL5,RPL9
RPL5,ETF1
HSPA5,CANX
HSPA5,DNAJB6
HSPA5,DNAJC10
HSPA5,NUP62
HSPA5,GAK
HSPA5,DNAJC5
HSPA5,GRPEL2
CDC16,KLHL20
CDC16,UBOX5
CDC16,UBE2M
CDC16,RLIM
CDC16,SMURF2
CDC16,HUWE1
CDC16,ASB1
CDC16,UBR1
CDC16,RNF4
CDC16,UBE3B
CDC16,HIST1H2BJ
CDC16,UBE2L3
CDC16,UNKL
CDC16,RNF19B
CDC16,PSMD13
CDC16,PHC3
CDC16,HIST2H3A
CDC16,NEDD4L
CDC16,ANAPC7
GOLGA1,STX16
GOLGA1,VPS53
RBBP7,ARID4B
RBBP7,RB1
RBBP7,CBX8
RBBP7,ZNF217
RBBP7,CENPQ
RBBP7,HIST1H2BJ
RBBP7,E2F1
RBBP7,HIST3H2A
RBBP7,NCOA3
RBBP7,HIST2H3A
MLLT1,ELP1
USP16,USP21
HNRNPUL1,SUGP1
HNRNPUL1,SF3B3
HNRNPUL1,SF3B2
HNRNPUL1,DDX46
HNRNPUL1,PCBP2
HNRNPUL1,SRSF2
HNRNPUL1,PRPF4
HNRNPUL1,HNRNPR
HNRNPUL1,ELAVL1
HNRNPUL1,PUF60
JAK1,MAPK1
JAK1,STAT5B
JAK1,MAP2K1
JAK1,UGCG
JAK1,MYC
JAK1,INPP5D
JAK1,SGMS1
JAK1,PDPK1
KDM3B,HIST2H3A
ZNF417,TRIM28
ZNF426,TRIM28
LDHD,TIMM17A
LDHD,GRPEL2
LDHD,PDHB
TAX1BP1,XIAP
VANGL1,DVL3
FCHO2,WASL
FCHO2,VAMP7
FCHO2,FNBP1L
FCHO2,ARPC2
FCHO2,HIP1
FCHO2,SNX9
FCHO2,AP2A2
TRIM28,MYC
TRIM28,E2F1
TRIM28,ZNF514
TRIM28,ZNF573
DHFR,E2F1
VAMP7,WASL
VAMP7,LDLR
VAMP7,SNX9
VAMP7,RAB5B
VAMP7,ARPC2
VAMP7,AP2A2
VAMP7,SNAPIN
VAMP7,GAK
VAMP7,HIP1
VAMP7,STX16
VAMP7,AP1G1
NUP188,NUP62
NUP188,RANGAP1
NUP188,DDX39B
TRAPPC10,SEC23A
TRAPPC10,SEC16A
LAMC1,PAK6
LAMC1,ITGA2
LAMC1,CDC42
ARHGEF7,PAK6
ARHGEF7,CDC42
ARHGEF7,EPHB4
HUWE1,KLHL20
HUWE1,UBOX5
HUWE1,UBE2M
HUWE1,RLIM
HUWE1,SMURF2
HUWE1,RNF19B
HUWE1,UBE2L3
HUWE1,UBR1
HUWE1,RNF4
HUWE1,UNKL
HUWE1,MYC
HUWE1,NEDD4L
HUWE1,UBE2O
HUWE1,ASB1
HUWE1,UBE2Q1
HUWE1,UBE3B
PRKACB,MAPK1
PRKACB,NR3C1
PRKACB,GNB4
PRKACB,NCAPD2
PRKACB,PDE4C
PRKACB,CREB1
PRKACB,CCNY
PRKACB,GNAS
MED21,MED16
MED21,SLC2A4
RAB10,EXOC4
RAB10,SLC2A4
RAB10,YWHAZ
SCAP,SEC23A
UBE2L3,KLHL20
UBE2L3,UBOX5
UBE2L3,UBE2M
UBE2L3,RLIM
UBE2L3,SMURF2
UBE2L3,ASB1
UBE2L3,UBR1
UBE2L3,UBE2Q1
UBE2L3,RNF4
UBE2L3,UBE2O
UBE2L3,FBXO21
UBE2L3,UBE3B
UBE2L3,TRIM32
UBE2L3,RNF19B
UBE2L3,ANAPC7
UBE2L3,NEDD4L
ARID4B,HIST2H3A
ARID4B,HIST1H2BJ
ARID4B,HIST3H2A
DCTN1,KIF23
DCTN1,SPTBN1
DCTN1,BICD2
DCTN1,DCTN4
DCTN1,GBF1
USP28,MYC
CENPQ,SMC1A
POLR3F,NFIB
POLR3F,NME6
PLXNA1,LIMK1
FBXO31,FBXO21
AKR7A2,CREB1
SNX9,WASL
SNX9,FNBP1L
SNX9,ARPC2
SNX9,GAK
SNX9,HIP1
SNX9,RAB5B
SNX9,SNAPIN
SNX9,LDLR
SNX9,AP1G1
SNX9,AP2A2
MAPK1,CREB1
MAPK1,MAP2K1
MAPK1,KLB
MAPK1,GNB4
MAPK1,ELK4
MAPK1,AP2A2
MAPK1,NFKBIA
MAPK1,HMGB1
MAPK1,MYC
MAPK1,BCL2L11
MAPK1,STAT5B
MAPK1,RB1
MAPK1,YWHAZ
GNB5,GNB4
GNB5,CXCL8
STX16,VPS53
WASL,MYO9B
WASL,LDLR
WASL,HIP1
WASL,CDC42
WASL,RAB5B
WASL,ACTB
WASL,ARPC2
WASL,FNBP1L
WASL,EPHB4
WASL,PDGFB
WASL,GAK
SMURF2,KLHL20
SMURF2,UBOX5
SMURF2,UBE2M
SMURF2,RLIM
SMURF2,SMAD7
SMURF2,UBE2O
SMURF2,ASB1
SMURF2,UBE2Q1
SMURF2,UBE3B
SMURF2,RNF19B
SMURF2,PSMD13
SMURF2,UBR1
SMURF2,RNF4
SMURF2,NEDD4L
SMURF2,BMPR2
FNBP1L,ARPC2
KPNA2,NUP62
KPNA2,RANGAP1
TADA2B,KAT2B
TADA2B,HIST2H3A
TADA2B,HIST3H2A
TADA2B,TAF6
TADA2B,HIST1H2BJ
ACOX1,CPT1A
ACOX1,ACSL1
ACOX1,ACSL4
PRIM1,RB1
PRIM1,NME6
LPAR2,NFKBIA
LPAR2,GNB4
LPAR2,CXCL8
SLC2A4,EXOC4
SLC2A4,YWHAZ
SLC2A4,MED16
SLC2A4,NCOA3
CEP57,SEPT2
CEP57,CCP110
RNF19B,KLHL20
RNF19B,UBOX5
RNF19B,UBE2M
RNF19B,RLIM
RNF19B,ASB1
RNF19B,UBR1
RNF19B,UBE2Q1
RNF19B,RNF4
RNF19B,UBE2O
RNF19B,UBE3B
RNF19B,LRRC41
RNF19B,TRIM32
RNF19B,NEDD4L
ASB1,KLHL20
ASB1,UBOX5
ASB1,RLIM
ASB1,NEDD4L
ASB1,UBR1
ASB1,RNF4
ASB1,LRRC41
ASB1,UBE3B
SPCS1,RPL9
SPCS1,RPL14
SPCS1,RPL27
SPCS1,TRAM1
PIP4K2C,MTMR3
PIP4K2C,PIP4K2A
TNRC6A,KDM6B
TNRC6A,CBX8
TNRC6A,E2F1
TNRC6A,AGO4
TNRC6A,MYC
TNRC6A,PHC3
MAVS,PCBP2
MOB1A,SGMS1
FOXK1,HIST3H2A
E2F1,KAT2B
E2F1,RB1
E2F1,PMAIP1
E2F1,MYC
E2F1,AGO4
SEC16A,SEC23A
FMNL3,ACTB
ARHGAP12,CDC42
HIST1H2BJ,H3F3B
HIST1H2BJ,KDM6B
HIST1H2BJ,KAT2B
HIST1H2BJ,RNF4
HIST1H2BJ,SMC1A
HIST1H2BJ,AGO4
HIST1H2BJ,HIST2H3A
HIST1H2BJ,NSD2
HIST1H2BJ,HIST3H2A
UBE3B,KLHL20
UBE3B,UBOX5
UBE3B,UBE2M
UBE3B,RLIM
UBE3B,UBR1
UBE3B,UBE2Q1
UBE3B,RNF4
UBE3B,UBE2O
UBE3B,FBXO21
UBE3B,UNKL
UBE3B,NEDD4L
SEC23A,CANX
CCT8,ACTB
TIMM17A,GRPEL2
H1F0,RB1
H1F0,HMGB1
CBX8,KDM6B
CBX8,PHC3
CBX8,HIST2H3A
AP2A2,ARPC2
AP2A2,GAK
AP2A2,HIP1
AP2A2,EPHB4
AP2A2,RAB5B
AP2A2,VLDLR
PBRM1,HIST2H3A
LRRC41,UBE2M
CPT1A,ACSL1
CPT1A,ACSL4
BMPR2,SMAD7
BMPR2,XIAP
AGO4,KDM6B
AGO4,MYC
AGO4,PHC3
AGO4,HIST2H3A
ISY1,PLRG1
MRPS10,RPL9
PTGER4,GNB4
KIF23,DCTN4
KIF23,GBF1
KIF23,ARCN1
KIF23,SURF4
KIF23,MELK
UNKL,KLHL20
UNKL,RLIM
UNKL,UBR1
UNKL,RNF4
UNKL,UBE2O
RPL27,UPF1
RPL27,TRAM1
RPL27,RPL14
RPL27,RPL9
RPL27,EIF4A2
RPL27,ETF1
SPOPL,PSMD13
TIAM1,EPHA4
TIAM1,EPHB4
TIAM1,CDC42
PUF60,SUGP1
PUF60,SF3B3
PUF60,SF3B2
PUF60,DDX46
PUF60,PCBP2
PUF60,SRSF2
PUF60,PRPF4
PUF60,HNRNPR
PUF60,ELAVL1
PUF60,PLRG1
YWHAZ,MAP2K1
YWHAZ,CSNK1A1
FBXO21,KLHL20
FBXO21,UBOX5
SUGP1,HNRNPR
SUGP1,PCBP2
SUGP1,SRSF2
SUGP1,SF3B2
SUGP1,ELAVL1
SUGP1,PLRG1
SUGP1,SF3B3
SUGP1,PRPF4
SUGP1,DDX46
UBE2Q1,KLHL20
UBE2Q1,UBOX5
UBE2Q1,UBE2M
UBE2Q1,RLIM
UBE2Q1,UBR1
UBE2Q1,NEDD4L
UBE2Q1,UBE2O
UBE2Q1,RNF4
CYLD,XIAP
ANAPC7,UBOX5
ANAPC7,UBE2M
ANAPC7,RLIM
ANAPC7,RNF4
ANAPC7,UBE2O
ANAPC7,PSMD13
VDAC1,TOMM20
SMG6,UPF1
SMG6,ETF1
USP21,XIAP
UBE2O,KLHL20
UBE2O,UBOX5
UBE2O,UBE2M
UBE2O,RLIM
UBE2O,UBR1
UBE2O,RNF4
UBE2O,NEDD4L
UBE2O,TRIM32
CREB1,CRTC3
NPAS2,CLOCK
NPAS2,CRY2
PDPK1,NFKBIA
PDPK1,GNB4
PDPK1,SMAD7
MYC,NFKBIA
MYC,KAT2B
MYC,RB1
MYC,DVL3
MYC,STK11
MYC,PMAIP1
MYC,ALDH9A1
MYC,NCOA3
MYC,TCF7L2
ADAR,IRF1
STK11,MARK2
ARHGAP35,CDC42
LDLR,GAK
LDLR,LRPAP1
GBP3,IRF1
GAK,ARPC2
GAK,RAB5B
GAK,HIP1
GAK,AP1G1
CLOCK,HIST2H3A
CLOCK,CRY2
SRPK1,SRSF2
BNIP2,CDC42
CXCL8,HIST2H3A
CXCL8,TCF7L2
PMAIP1,BCL2L11
SOX4,TCF7L2
RANGAP1,NUP62
RANGAP1,CDC42
RANGAP1,SMC1A
RANGAP1,NDEL1
TCF7L2,DVL3
TCF7L2,HIST2H3A
TOLLIP,IRAK4
GBF1,ARCN1
GBF1,SPTBN1
GBF1,SURF4
GBF1,DCTN4
KLHL20,UBR1
KLHL20,RNF4
KLHL20,NEDD4L
KLHL20,UBOX5
KLHL20,RLIM
ENAH,CDC42
GNAS,GNB4
NME6,CMPK1
TSG101,NEDD4L
ACTB,NR3C1
ACTB,IRF1
ACTB,KAT2B
ACTB,ARPC2
ACTB,CFL2
ACTB,CDC42
ACTB,HMGB1
ACTB,HIST3H2A
ACTB,MYO9B
ACTB,EPHB4
ACTB,ACTN1
SGMS1,UGCG
SET,ELAVL1
NUP62,SRSF2
NUP62,DDX39B
CCP110,HAUS8
CCP110,CEP72
HIP1,ARPC2
HIP1,RAB5B
ARPC2,MYO9B
ARPC2,CDC42
ARPC2,RAB5B
DDX39B,SRSF2
REV1,REV3L
HMGB1,NR3C1
HMGB1,IRF1
HMGB1,KAT2B
HMGB1,IRAK4
SPTBN1,ARCN1
SPTBN1,DCTN4
SPTBN1,ACTN1
NSD2,RNF4
NSD2,HIST2H3A
SSH2,LIMK1
MED16,NCOA3
EPHB4,EPHA4
EPHB4,CDC42
HEYL,KAT2B
CFL2,LIMK1
NDEL1,CDC42
NDEL1,SMC1A
PIP4K2A,MTMR3
