source,target
RAB5C,AP1G1
RAB5C,CLINT1
GNA13,PIK3CA
GNA13,CTNNA1
GNA13,CTNNB1
GNA13,RAC1
GNA13,RHOA
ANAPC16,PLK1
AGRN,DAG1
AGRN,RAC1
AGRN,DMD
EIF3J,EIF3E
EIF3J,EIF3A
EIF3J,RPS20
EIF3J,EIF3C
EIF3J,EIF3F
RPS20,EIF3E
RPS20,SPCS1
RPS20,NOB1
RPS20,NSA2
RPS20,MRPL16
RPS20,EEF2
RPS20,EIF3F
RPS20,EIF3C
RPS20,RPL39
RPS20,EIF3A
PSEN1,CTNNB1
INPP5D,PIK3CA
TRAM1,SPCS1
TRAM1,RPL39
PLK1,STAG2
PLK1,PSME3
PLK1,XPO1
PLK1,PCNT
PLK1,PSME4
PLK1,CKAP5
PLK1,CEP83
MYC,ITGB4
MYC,MAPK13
MYC,CDKN1B
MYC,MAPK14
MYC,SMAD2
MYC,PIK3CA
MYC,CDK2
MYC,AKT1
MYC,FOS
MYC,SMAD3
MYC,SMAD4
MYC,CTNNB1
MYC,SIN3A
MYC,AGO4
MYC,SKI
MYC,PDCD10
RING1,MAPK14
RING1,PHC2
RING1,AGO4
CSNK1G2,YWHAZ
POLE4,POLR2C
POLE4,MSH2
POLE4,MSH6
POLE4,CDK2
POLE4,RAD23B
CYR61,ITGB5
CYR61,FOS
CYR61,CTNNB1
DR1,DRAP1
UBQLN2,CLTC
UBQLN2,RAD23B
UBQLN2,PICALM
CTNNA1,MAPK14
CTNNA1,PIK3CA
CTNNA1,CDH6
CTNNA1,CDH2
CTNNA1,TJP1
CTNNA1,MEF2A
CTNNA1,RAC1
CTNNA1,RHOA
CTNNA1,PTPRJ
CTNNA1,CTNNB1
YWHAZ,ITGB4
YWHAZ,CDKN1B
YWHAZ,MAPK14
YWHAZ,PIK3CA
YWHAZ,AKT1
YWHAZ,RPTOR
YWHAZ,CSNK1A1
YWHAZ,PPP2R2A
YWHAZ,RAB14
YWHAZ,XPO1
YWHAZ,CTNNB1
EIF3C,EIF3E
EIF3C,EIF3F
EIF3C,EIF3A
EIF3C,RPL39
NUP62,IPO8
NUP62,SRSF1
NUP62,GEMIN5
NUP62,CHTOP
NUP62,SRSF2
NUP62,XPO1
NUP62,FIP1L1
CEP83,PCNT
RBM22,SRSF1
RBM22,SRSF2
RBM22,EEF2
RBM22,HNRNPA3
RBM22,POLR2C
RBM22,BUD31
RBM22,CTNNBL1
RBM22,FIP1L1
RBM22,PAPOLA
CLTC,IGF2R
CLTC,PICALM
CLTC,AP1G1
CLTC,PACSIN3
MSH2,RAD23B
MSH2,XPC
MSH2,FOS
MSH2,MSH6
MSH2,KDM1A
MRPS27,MRPL18
MRPS27,MRPS34
MRPS27,MRPL16
UBE2G1,BTBD1
UBE2G1,ASB6
UBE2G1,FBXW7
UBE2G1,UBE2H
UBE2G1,UBA3
UBE2G1,UBR4
UBE2G1,LTN1
UBE2G1,KLHL5
NSA2,RPL39
NSA2,GNL3L
PIK3CA,ITGB4
PIK3CA,NR3C1
PIK3CA,RAC1
PIK3CA,RHOA
PIK3CA,RICTOR
PIK3CA,FLT1
PIK3CA,CDH2
PIK3CA,CTNNB1
PIK3CA,RPTOR
PIK3CA,S1PR1
PIK3CA,CUX1
PIK3CA,AKT1
PSME3,CDK2
PSME3,CSNK1A1
PSME3,PSME4
TIMM8A,TIMM13
TIMM8A,CS
MAPK13,RAC1
MAPK13,MAPK14
MAPK13,MEF2A
MAPK13,FOS
CXCL8,S1PR1
CXCL8,FOS
CXCL8,CTNNB1
CXCL8,H2AFY
BTBD1,UBA3
BTBD1,RNF123
BTBD1,SOCS1
BTBD1,TRIM32
BTBD1,ASB6
BTBD1,LTN1
BTBD1,UBR4
BTBD1,SOCS3
BTBD1,FBXW7
BTBD1,UBE2H
PCNT,CKAP5
EIF3CL,EIF3E
EIF3CL,EIF3F
EIF3CL,EIF3A
MGST2,CYP1A1
THBS1,ADAMTS4
THBS1,CD36
MEF2A,MAPK14
MEF2A,CDH2
MEF2A,AKT1
MEF2A,CTNNB1
SMAD4,CDKN1B
SMAD4,NR3C1
SMAD4,SMAD2
SMAD4,CDK2
SMAD4,ITGB5
SMAD4,SMAD1
SMAD4,FOS
SMAD4,DRAP1
SMAD4,SMAD3
SMAD4,SKI
SMAD4,SIN3A
SMAD4,CTNNB1
RORA,CPT1A
ASB6,UBA3
ASB6,UBR4
ASB6,KLHL5
ASB6,SOCS3
ASB6,UBE2H
ASB6,RNF123
ASB6,SOCS1
ASB6,LTN1
ASB6,FBXW7
S1PR1,AKT1
S1PR1,RAC1
S1PR1,RHOA
OBSCN,RAC1
OBSCN,RHOA
DAG1,RAC1
DAG1,DMD
SMAD2,DRAP1
SMAD2,SMAD3
SMAD2,SMAD1
SMAD2,SKI
SMAD2,SIN3A
SRSF2,PAPOLA
SRSF2,POLR2C
SRSF2,BUD31
SRSF2,SRSF1
SRSF2,FIP1L1
SRSF2,HNRNPA3
SRSF2,CTNNBL1
SRSF2,CHTOP
XPC,MSH6
XPC,COPS3
XPC,KDM1A
XPC,CUL4B
XPC,RAD23B
COPS3,POLR2C
COPS3,CUL4B
COPS3,RAD23B
EXOSC2,RPL39
EXOSC2,PNPT1
GNAS,PRKAR1A
ALDH1A2,CYP1A1
ALDH1A2,ADH5
OXCT1,PCCB
FBXW7,TRIM32
FBXW7,UBA3
FBXW7,UBR4
FBXW7,KLHL5
FBXW7,SOCS3
FBXW7,UBE2H
FBXW7,RNF123
FBXW7,SOCS1
FBXW7,LTN1
CPD,TBC1D8B
CPD,AP1G1
CPD,PICALM
CPD,IGF2R
SMAD1,SMAD3
SMAD1,SKI
EEF2,BUD31
EEF2,MRPL16
EEF2,RPL39
IGF2R,TBC1D8B
IGF2R,PICALM
IGF2R,AP1G1
IGF2R,CLINT1
EIF3A,EIF3E
EIF3A,EIF3F
EIF3A,EIF4G2
EIF3A,RPL39
AKR7A2,FOS
SEL1L,NOTCH2
ARFIP2,RAC1
TJP1,CTNNB1
DNAJC19,GRPEL1
DNAJC19,CS
PHC2,MAPK14
CDH6,CDH2
MRPL16,POLR2C
MRPL16,MRPL18
MRPL16,MRPS34
AKT1,ITGB4
AKT1,CDC37
AKT1,CDKN1B
AKT1,MAPK14
AKT1,RHEB
AKT1,STRN
AKT1,RRAGA
AKT1,CTNNB1
AKT1,RAC1
AKT1,RHOA
AKT1,RICTOR
AKT1,PPP2R2A
AKT1,USP8
AKT1,RPTOR
CDC37,ERBIN
SIRT1,CDKN1B
SIRT1,DNAJB1
CLINT1,TBC1D8B
CLINT1,PICALM
CLINT1,AP1G1
RETSAT,ADH5
MRPL18,MRPS34
PRKAR1A,AKAP10
CDK2,CDKN1B
CDK2,RHOA
CDK2,SMAD3
FIP1L1,PAPOLA
FIP1L1,POLR2C
FIP1L1,BUD31
FIP1L1,SRSF1
FIP1L1,SSU72
FIP1L1,HNRNPA3
FIP1L1,CTNNBL1
DMTF1,FOS
SIN3A,SAP30L
SIN3A,SMAD3
SIN3A,TTF1
SIN3A,SKI
CTNNB1,CDKN1B
CTNNB1,MAPK14
CTNNB1,CDH2
CTNNB1,MITF
CTNNB1,FOS
CTNNB1,PTPRJ
CTNNB1,XPO1
CTNNB1,CSNK1A1
CTNNB1,RAC1
CTNNB1,RHOA
UBE2H,RNF123
UBE2H,SOCS1
UBE2H,UBA3
UBE2H,TRIM32
UBE2H,UBR4
UBE2H,KLHL5
UBE2H,LTN1
STK24,CAB39
STK24,PDCD10
PNPT1,POLR2C
CHAF1A,SMARCE1
RPTOR,RHEB
RPTOR,RICTOR
RPTOR,RRAGA
BUD31,POLR2C
BUD31,SRSF1
BUD31,HNRNPA3
BUD31,CTNNBL1
PBRM1,SMARCE1
RAC1,MAPK14
RAC1,CDH2
RAC1,DOCK1
RAC1,EXOC7
RAC1,DMD
RAC1,PKN2
RAC1,MYO10
RAC1,RHOA
MAPK14,MITF
MAPK14,FOS
MAPK14,AGO4
MAPK14,ELK4
MAPK14,SOCS3
MAPK14,CDH2
MAPK14,CD36
UBQLN1,RAD23B
RAD23B,MSH6
RAD23B,KDM1A
RAD23B,CUL4B
CSNK1A1,PSME4
CS,TIMM13
CS,GRPEL1
CS,MUT
CS,TOMM20
RHOA,CDKN1B
RHOA,CDH2
RHOA,DOCK1
RHOA,FOS
RHOA,PKN2
TMOD3,DMD
PCCB,MUT
PCCB,PCCA
KDM1A,MSH6
CHTOP,SRSF1
RPL39,EIF3E
RPL39,SPCS1
RPL39,EIF3F
CD36,ITGB5
RAB14,EXOC7
NR3C1,FOS
NR3C1,SMARCE1
NR3C1,SMAD3
RPRD1A,POLR2C
RPRD1A,INTS10
RPRD1A,INTS8
KLHL5,RNF123
KLHL5,UBA3
KLHL5,LTN1
LTN1,RNF123
LTN1,UBA3
LTN1,UBR4
MUT,PCCA
EIF3E,EIF3F
RNF123,UBA3
RNF123,SOCS1
COL4A2,ITGB5
AGO4,NOTCH2
CTNNBL1,PAPOLA
CTNNBL1,POLR2C
CTNNBL1,SRSF1
CTNNBL1,HNRNPA3
RRAGA,RHEB
CDKN1B,CUL4B
CDKN1B,SMAD3
CDKN1B,FOS
CKAP5,STAG2
CKAP5,XPO1
NR1H3,CPT1A
NR1H3,ACOX1
ITGB5,SMAD3
SMAD3,FOS
SMAD3,SKI
PICALM,PACSIN3
PICALM,TBC1D8B
PICALM,AP1G1
INTS10,POLR2C
INTS10,INTS8
INTS8,POLR2C
IPO8,POLR2C
ACOX1,CPT1A
SOCS1,SOCS3
SOCS1,TRIM32
ALDH3A2,ADH5
HSD17B7,CYP1A1
PAPOLA,SRSF1
PAPOLA,POLR2C
PAPOLA,HNRNPA3
STAG2,SYNE2
STAG2,XPO1
SRSF1,POLR2C
SRSF1,HNRNPA3
TTF1,SAP30L
TTF1,CD3EAP
TBC1D8B,AP1G1
DNAJB1,GRPEL1
CRAT,CPT1A
POLR2C,HNRNPA3
POLR2C,CUL4B
UBR4,UBA3
